scrape_id,barcode,competitor_channel,competitor_product_name,listed_price,discounted_price,voucher_text,timestamp
SCRAPE-0560,8349647093057,Lazada,Serum Cetaphil 500ml Auth 100%,825000,630000,,2026-07-04 15:49:50
SCRAPE-0561,8349647093057,GrabMart,Serum Cetaphil 500ml Auth 100%,661000,557000,Hoàn xu 10%,2026-07-01 10:27:31
SCRAPE-0562,8349647093057,Lazada,Serum Cetaphil 500ml Date mới,680000,679000,Giảm 50K đơn 300K,2026-07-03 02:03:07
SCRAPE-0563,8349647093057,Lazada,Serum Cetaphil 500ml Date mới,687000,584000,Freeship extra,2026-07-04 09:03:54
SCRAPE-0564,1941826860038,Shopee,Giá sỉ Sữa rửa mặt La Roche-Posay 100ml,1568000,1449000,,2026-07-02 18:56:48
SCRAPE-0565,1941826860038,Lazada,Auth 100% Sữa rửa mặt La Roche-Posay 100ml,1343000,1129000,Hoàn xu 10%,2026-06-30 07:20:57
SCRAPE-0566,1941826860038,Lazada,Giá sỉ Sữa rửa mặt La Roche-Posay 100ml,1332000,939000,Giảm 50K đơn 300K,2026-06-30 00:55:13
SCRAPE-0567,1941826860038,Lazada,[Freeship] Sữa rửa mặt La Roche-Posay 100ml,1466000,1225000,,2026-07-02 08:06:14
SCRAPE-0568,1941826860038,Shopee,[Freeship] Sữa rửa mặt La Roche-Posay 100ml,1324000,977000,Freeship extra,2026-07-01 13:48:06
SCRAPE-0569,9665665765956,Shopee,[Freeship] Kem dưỡng ẩm Maybelline 500ml,515000,365000,Hoàn xu 10%,2026-07-05 18:03:13
SCRAPE-0570,9665665765956,GrabMart,Auth 100% Kem dưỡng ẩm Maybelline 500ml,510000,426000,,2026-07-05 16:34:52
SCRAPE-0571,9665665765956,GrabMart,[Freeship] Kem dưỡng ẩm Maybelline 500ml,405000,335000,Giảm 50K đơn 300K,2026-07-02 16:41:50
SCRAPE-0572,921022238736,Shopee,Auth 100% Kem nền L'Oreal 500ml,793000,729000,,2026-06-29 18:35:56
SCRAPE-0573,921022238736,Shopee,Chính hãng Kem nền L'Oreal 500ml,887000,639000,Freeship extra,2026-07-04 00:09:33
SCRAPE-0574,921022238736,Lazada,Kem nền L'Oreal 500ml Date mới,981000,899000,Hoàn xu 10%,2026-07-01 06:41:40
SCRAPE-0575,7979169125169,TikTok Shop,Auth 100% Mặt nạ Maybelline 30ml,1143000,1032000,Giảm 50K đơn 300K,2026-06-29 05:41:00
SCRAPE-0576,7979169125169,GrabMart,Giá sỉ Mặt nạ Maybelline 30ml,1431000,1385000,,2026-07-04 14:53:39
SCRAPE-0577,7979169125169,Lazada,Mặt nạ Maybelline 30ml [Freeship],1472000,1448000,Giảm 15k cho đơn từ 150k,2026-06-30 10:44:44
SCRAPE-0578,7979169125169,GrabMart,Mặt nạ Maybelline 30ml [Freeship],1243000,902000,Giảm 15k cho đơn từ 150k,2026-07-04 20:08:12
SCRAPE-0579,7979169125169,Shopee,Date mới Mặt nạ Maybelline 30ml,1453000,1277000,Hoàn xu 10%,2026-07-03 17:25:39
SCRAPE-0580,2870665184551,GrabMart,Sữa tắm Vichy 100ml Giá sỉ,153000,122000,,2026-07-05 18:29:44
SCRAPE-0581,2870665184551,TikTok Shop,Sữa tắm Vichy 100ml Chính hãng,173000,167000,Giảm 50K đơn 300K,2026-07-02 03:13:07
SCRAPE-0582,2870665184551,Shopee,Sữa tắm Vichy 100ml Giá sỉ,167000,142000,Giảm 15k cho đơn từ 150k,2026-07-02 03:08:04
SCRAPE-0583,8179087892479,TikTok Shop,Giá sỉ Kem nền Bioderma 500ml,558000,398000,Freeship extra,2026-07-03 17:38:33
SCRAPE-0584,8179087892479,Shopee,Kem nền Bioderma 500ml [Freeship],486000,389000,Giảm 50K đơn 300K,2026-07-02 18:32:51
SCRAPE-0585,8179087892479,Shopee,Kem nền Bioderma 500ml Date mới,473000,357000,Giảm 15k cho đơn từ 150k,2026-07-03 18:22:51
SCRAPE-0586,5327721371718,GrabMart,Kem chống nắng Maybelline 50ml [Freeship],734000,623000,Giảm 50K đơn 300K,2026-07-03 17:49:57
SCRAPE-0587,5327721371718,Lazada,Giá sỉ Kem chống nắng Maybelline 50ml,805000,601000,,2026-07-02 16:21:29
SCRAPE-0588,5327721371718,GrabMart,Chính hãng Kem chống nắng Maybelline 50ml,850000,839000,Freeship extra,2026-07-01 23:25:56
SCRAPE-0589,5327721371718,TikTok Shop,Kem chống nắng Maybelline 50ml Date mới,860000,848000,,2026-07-01 18:08:43
SCRAPE-0590,8773089726680,GrabMart,Auth 100% Kem dưỡng ẩm Maybelline 50ml,120000,101000,Giảm 50K đơn 300K,2026-07-02 05:13:53
SCRAPE-0591,8773089726680,Lazada,Kem dưỡng ẩm Maybelline 50ml Chính hãng,106000,94000,Giảm 15k cho đơn từ 150k,2026-07-04 09:15:29
SCRAPE-0592,8773089726680,Lazada,Auth 100% Kem dưỡng ẩm Maybelline 50ml,116000,105000,,2026-06-28 22:26:58
SCRAPE-0593,8773089726680,Shopee,Chính hãng Kem dưỡng ẩm Maybelline 50ml,118000,86000,,2026-07-05 07:23:01
SCRAPE-0594,8773089726680,Shopee,Kem dưỡng ẩm Maybelline 50ml Chính hãng,101000,77000,Freeship extra,2026-07-03 08:17:27
SCRAPE-0595,3020880360593,GrabMart,Nước tẩy trang Maybelline 250ml Giá sỉ,1170000,981000,Freeship extra,2026-06-29 23:57:28
SCRAPE-0596,3020880360593,TikTok Shop,Date mới Nước tẩy trang Maybelline 250ml,1392000,1308000,,2026-07-03 22:05:21
SCRAPE-0597,3020880360593,Lazada,Nước tẩy trang Maybelline 250ml Chính hãng,1189000,1035000,Hoàn xu 10%,2026-06-29 03:30:53
SCRAPE-0598,3020880360593,GrabMart,Date mới Nước tẩy trang Maybelline 250ml,1228000,980000,,2026-07-02 14:52:37
SCRAPE-0599,3020880360593,GrabMart,[Freeship] Nước tẩy trang Maybelline 250ml,1171000,933000,Giảm 15k cho đơn từ 150k,2026-07-04 04:55:12
SCRAPE-0600,1888979041955,TikTok Shop,Sữa rửa mặt L'Oreal 50ml Date mới,991000,748000,,2026-07-01 18:40:46
SCRAPE-0601,1888979041955,Lazada,Sữa rửa mặt L'Oreal 50ml [Freeship],895000,755000,Giảm 50K đơn 300K,2026-07-05 11:38:21
SCRAPE-0602,1888979041955,Lazada,Sữa rửa mặt L'Oreal 50ml Giá sỉ,901000,633000,Hoàn xu 10%,2026-07-02 14:28:59
SCRAPE-0603,1888979041955,Shopee,Date mới Sữa rửa mặt L'Oreal 50ml,821000,733000,Giảm 15k cho đơn từ 150k,2026-07-01 14:34:05
SCRAPE-0604,1888979041955,Lazada,Auth 100% Sữa rửa mặt L'Oreal 50ml,760000,659000,Giảm 15k cho đơn từ 150k,2026-07-01 06:56:35
SCRAPE-0605,1551792216205,TikTok Shop,[Freeship] Mặt nạ L'Oreal 30ml,320000,272000,,2026-07-01 11:25:37
SCRAPE-0606,1551792216205,GrabMart,Mặt nạ L'Oreal 30ml [Freeship],271000,203000,,2026-06-29 03:50:24
SCRAPE-0607,1551792216205,TikTok Shop,Chính hãng Mặt nạ L'Oreal 30ml,351000,319000,Hoàn xu 10%,2026-07-01 21:00:36
SCRAPE-0608,1551792216205,Shopee,Mặt nạ L'Oreal 30ml Auth 100%,343000,310000,Giảm 15k cho đơn từ 150k,2026-07-05 10:35:10
SCRAPE-0609,1551792216205,Lazada,Mặt nạ L'Oreal 30ml Date mới,333000,294000,Freeship extra,2026-07-01 00:27:09
SCRAPE-0610,7594245243097,Lazada,Giá sỉ Toner L'Oreal 200g,1227000,994000,,2026-07-05 05:00:01
SCRAPE-0611,7594245243097,TikTok Shop,Chính hãng Toner L'Oreal 200g,1451000,1114000,Hoàn xu 10%,2026-07-03 21:53:01
SCRAPE-0612,7594245243097,Shopee,Toner L'Oreal 200g Date mới,1278000,985000,Giảm 15k cho đơn từ 150k,2026-07-04 18:13:31
SCRAPE-0613,7594245243097,GrabMart,Giá sỉ Toner L'Oreal 200g,1368000,1258000,Hoàn xu 10%,2026-07-03 03:00:54
SCRAPE-0614,7594245243097,TikTok Shop,Auth 100% Toner L'Oreal 200g,1415000,1369000,,2026-07-03 09:07:13
SCRAPE-0615,9176668773,Lazada,Serum L'Oreal 200g Giá sỉ,991000,930000,Giảm 15k cho đơn từ 150k,2026-07-02 06:00:18
SCRAPE-0616,9176668773,TikTok Shop,Serum L'Oreal 200g Giá sỉ,1050000,773000,Freeship extra,2026-06-29 06:22:35
SCRAPE-0617,9176668773,GrabMart,Serum L'Oreal 200g [Freeship],1023000,760000,Hoàn xu 10%,2026-07-01 06:40:50
SCRAPE-0618,9176668773,TikTok Shop,[Freeship] Serum L'Oreal 200g,917000,850000,Giảm 50K đơn 300K,2026-06-28 22:20:32
SCRAPE-0619,7449613162173,GrabMart,Toner L'Oreal 100ml [Freeship],1523000,1477000,Giảm 50K đơn 300K,2026-07-05 19:36:56
SCRAPE-0620,7449613162173,GrabMart,Toner L'Oreal 100ml Auth 100%,1607000,1379000,Hoàn xu 10%,2026-06-29 10:04:45
SCRAPE-0621,7449613162173,Shopee,[Freeship] Toner L'Oreal 100ml,1710000,1264000,Giảm 15k cho đơn từ 150k,2026-07-01 19:22:45
SCRAPE-0622,7449613162173,TikTok Shop,Toner L'Oreal 100ml Auth 100%,1283000,1153000,Giảm 50K đơn 300K,2026-06-30 21:17:22
SCRAPE-0623,4276840048027,Lazada,Mặt nạ Cetaphil 100ml [Freeship],1447000,1239000,Freeship extra,2026-06-30 14:07:53
SCRAPE-0624,4276840048027,Lazada,Mặt nạ Cetaphil 100ml Chính hãng,1428000,1172000,Giảm 50K đơn 300K,2026-07-03 09:45:33
SCRAPE-0625,4276840048027,GrabMart,Mặt nạ Cetaphil 100ml [Freeship],1422000,1303000,Hoàn xu 10%,2026-06-29 16:01:04
SCRAPE-0626,4276840048027,Lazada,Mặt nạ Cetaphil 100ml Date mới,1342000,1326000,Hoàn xu 10%,2026-06-29 14:50:22
SCRAPE-0627,4276840048027,Shopee,[Freeship] Mặt nạ Cetaphil 100ml,1436000,1328000,,2026-06-29 01:49:38
SCRAPE-0628,1412817200846,TikTok Shop,Kem dưỡng ẩm La Roche-Posay 50ml Giá sỉ,1452000,1225000,Giảm 50K đơn 300K,2026-07-02 23:38:03
SCRAPE-0629,1412817200846,GrabMart,Chính hãng Kem dưỡng ẩm La Roche-Posay 50ml,1200000,1032000,,2026-07-04 04:10:11
SCRAPE-0630,1412817200846,TikTok Shop,Kem dưỡng ẩm La Roche-Posay 50ml [Freeship],1363000,1295000,Giảm 50K đơn 300K,2026-07-02 03:08:45
SCRAPE-0631,9700652303454,GrabMart,[Freeship] Toner L'Oreal 250ml,1532000,1087000,Giảm 15k cho đơn từ 150k,2026-07-04 22:12:13
SCRAPE-0632,9700652303454,Lazada,Giá sỉ Toner L'Oreal 250ml,1242000,920000,Giảm 50K đơn 300K,2026-07-01 11:55:37
SCRAPE-0633,9700652303454,Lazada,Toner L'Oreal 250ml Auth 100%,1374000,1025000,Giảm 50K đơn 300K,2026-07-05 16:07:15
SCRAPE-0634,9700652303454,GrabMart,Toner L'Oreal 250ml Chính hãng,1462000,1369000,Giảm 50K đơn 300K,2026-07-03 12:09:22
SCRAPE-0635,7889501292266,Lazada,Auth 100% Sữa rửa mặt Garnier 100ml,277000,200000,Freeship extra,2026-06-29 19:20:03
SCRAPE-0636,7889501292266,GrabMart,Giá sỉ Sữa rửa mặt Garnier 100ml,246000,213000,Freeship extra,2026-06-30 12:57:44
SCRAPE-0637,7889501292266,Shopee,Sữa rửa mặt Garnier 100ml Auth 100%,299000,244000,Giảm 15k cho đơn từ 150k,2026-06-30 15:52:40
SCRAPE-0638,7889501292266,Shopee,Sữa rửa mặt Garnier 100ml Auth 100%,289000,271000,Freeship extra,2026-07-02 07:53:34
SCRAPE-0639,3142298091235,TikTok Shop,Chính hãng Kem chống nắng CeraVe 500ml,1186000,836000,Giảm 50K đơn 300K,2026-07-03 22:03:32
SCRAPE-0640,3142298091235,Lazada,Giá sỉ Kem chống nắng CeraVe 500ml,1330000,1222000,Hoàn xu 10%,2026-06-30 05:20:28
SCRAPE-0641,3142298091235,GrabMart,Kem chống nắng CeraVe 500ml [Freeship],1086000,1072000,,2026-07-05 01:32:38
SCRAPE-0642,3142298091235,TikTok Shop,Date mới Kem chống nắng CeraVe 500ml,1464000,1063000,,2026-06-29 08:28:52
SCRAPE-0643,6454080538143,TikTok Shop,Chính hãng Toner Hada Labo 200g,47000,43000,,2026-06-29 18:08:38
SCRAPE-0644,6454080538143,GrabMart,Toner Hada Labo 200g Chính hãng,53000,51000,Giảm 15k cho đơn từ 150k,2026-07-02 02:48:47
SCRAPE-0645,6454080538143,Shopee,Date mới Toner Hada Labo 200g,48000,47000,Hoàn xu 10%,2026-07-05 01:10:48
SCRAPE-0646,2262012143756,GrabMart,Kem nền Cetaphil 250ml Date mới,306000,268000,,2026-07-04 15:48:34
SCRAPE-0647,2262012143756,Shopee,Chính hãng Kem nền Cetaphil 250ml,326000,313000,,2026-07-01 05:31:42
SCRAPE-0648,2262012143756,GrabMart,Kem nền Cetaphil 250ml Date mới,354000,335000,Hoàn xu 10%,2026-07-02 10:11:32
SCRAPE-0649,2262012143756,Lazada,[Freeship] Kem nền Cetaphil 250ml,370000,351000,Freeship extra,2026-06-29 09:43:51
SCRAPE-0650,8584885355353,Lazada,Kem chống nắng Maybelline 200g [Freeship],1553000,1403000,,2026-07-03 04:10:10
SCRAPE-0651,8584885355353,TikTok Shop,[Freeship] Kem chống nắng Maybelline 200g,1458000,1218000,,2026-07-01 09:32:17
SCRAPE-0652,8584885355353,GrabMart,Giá sỉ Kem chống nắng Maybelline 200g,1316000,1292000,Hoàn xu 10%,2026-07-04 19:40:23
SCRAPE-0653,2669990163213,Lazada,Auth 100% Kem nền Maybelline 150g,1249000,1031000,Giảm 15k cho đơn từ 150k,2026-07-04 06:31:54
SCRAPE-0654,2669990163213,GrabMart,Chính hãng Kem nền Maybelline 150g,1263000,916000,Freeship extra,2026-07-04 02:43:58
SCRAPE-0655,2669990163213,Lazada,Auth 100% Kem nền Maybelline 150g,1341000,1208000,Giảm 50K đơn 300K,2026-06-30 23:15:22
SCRAPE-0656,2669990163213,GrabMart,Kem nền Maybelline 150g Chính hãng,1373000,980000,Giảm 50K đơn 300K,2026-07-04 07:16:36
SCRAPE-0657,2669990163213,TikTok Shop,Date mới Kem nền Maybelline 150g,1494000,1435000,Freeship extra,2026-07-05 19:03:51
SCRAPE-0658,9704532921621,Shopee,Nước tẩy trang Cetaphil 50ml Date mới,761000,564000,Giảm 15k cho đơn từ 150k,2026-07-01 11:45:07
SCRAPE-0659,9704532921621,GrabMart,Nước tẩy trang Cetaphil 50ml Date mới,781000,668000,Giảm 15k cho đơn từ 150k,2026-07-04 04:30:05
SCRAPE-0660,9704532921621,TikTok Shop,Auth 100% Nước tẩy trang Cetaphil 50ml,808000,683000,Freeship extra,2026-07-05 20:49:38
SCRAPE-0661,9704532921621,TikTok Shop,Nước tẩy trang Cetaphil 50ml Giá sỉ,990000,899000,,2026-06-30 08:19:07
SCRAPE-0662,9704532921621,TikTok Shop,Giá sỉ Nước tẩy trang Cetaphil 50ml,886000,756000,Hoàn xu 10%,2026-07-03 05:03:45
SCRAPE-0663,5981910602425,GrabMart,Nước tẩy trang CeraVe 250ml Giá sỉ,659000,630000,Freeship extra,2026-07-04 23:58:03
SCRAPE-0664,5981910602425,Lazada,[Freeship] Nước tẩy trang CeraVe 250ml,667000,596000,Giảm 15k cho đơn từ 150k,2026-06-29 03:47:56
SCRAPE-0665,5981910602425,Lazada,Nước tẩy trang CeraVe 250ml Giá sỉ,670000,515000,Hoàn xu 10%,2026-06-29 04:06:05
SCRAPE-0666,1097116757859,TikTok Shop,Date mới Kem dưỡng ẩm Bioderma 50ml,487000,384000,Hoàn xu 10%,2026-06-30 12:23:01
SCRAPE-0667,1097116757859,GrabMart,Kem dưỡng ẩm Bioderma 50ml [Freeship],574000,475000,Freeship extra,2026-06-30 04:20:23
SCRAPE-0668,1097116757859,Shopee,Giá sỉ Kem dưỡng ẩm Bioderma 50ml,496000,388000,,2026-07-01 01:40:41
SCRAPE-0669,1097116757859,Shopee,[Freeship] Kem dưỡng ẩm Bioderma 50ml,476000,334000,Giảm 15k cho đơn từ 150k,2026-07-03 03:50:40
SCRAPE-0670,1867949594638,Shopee,Auth 100% Kem chống nắng Garnier 200g,1029000,925000,Hoàn xu 10%,2026-07-01 22:44:08
SCRAPE-0671,1867949594638,GrabMart,Chính hãng Kem chống nắng Garnier 200g,886000,829000,Hoàn xu 10%,2026-07-02 22:29:01
SCRAPE-0672,1867949594638,Lazada,Kem chống nắng Garnier 200g Date mới,877000,698000,Giảm 15k cho đơn từ 150k,2026-07-03 01:19:05
SCRAPE-0673,6698581938462,Lazada,Nước tẩy trang Hada Labo 500ml Auth 100%,352000,343000,Hoàn xu 10%,2026-07-02 16:39:15
SCRAPE-0674,6698581938462,GrabMart,Giá sỉ Nước tẩy trang Hada Labo 500ml,400000,398000,Giảm 50K đơn 300K,2026-07-02 04:52:42
SCRAPE-0675,6698581938462,GrabMart,Auth 100% Nước tẩy trang Hada Labo 500ml,410000,408000,Giảm 50K đơn 300K,2026-07-02 16:13:43
SCRAPE-0676,6698581938462,TikTok Shop,[Freeship] Nước tẩy trang Hada Labo 500ml,374000,313000,Giảm 50K đơn 300K,2026-06-29 17:06:51
SCRAPE-0677,2803246228641,Lazada,Kem nền La Roche-Posay 150g [Freeship],72000,70000,Giảm 15k cho đơn từ 150k,2026-06-29 08:31:43
SCRAPE-0678,2803246228641,Lazada,[Freeship] Kem nền La Roche-Posay 150g,89000,65000,Hoàn xu 10%,2026-07-02 10:14:13
SCRAPE-0679,2803246228641,GrabMart,Kem nền La Roche-Posay 150g Giá sỉ,82000,65000,Giảm 50K đơn 300K,2026-07-03 03:54:43
SCRAPE-0680,3561886871658,GrabMart,Date mới Toner Cetaphil 150g,480000,403000,Giảm 15k cho đơn từ 150k,2026-06-30 17:57:41
SCRAPE-0681,3561886871658,Lazada,Toner Cetaphil 150g [Freeship],404000,387000,,2026-07-05 21:18:14
SCRAPE-0682,3561886871658,TikTok Shop,Toner Cetaphil 150g Giá sỉ,471000,350000,,2026-06-29 00:44:11
SCRAPE-0683,3561886871658,Lazada,Toner Cetaphil 150g Giá sỉ,503000,483000,,2026-07-04 15:34:22
SCRAPE-0684,3561886871658,TikTok Shop,Date mới Toner Cetaphil 150g,499000,350000,,2026-07-04 05:08:20
SCRAPE-0685,2916101637924,Lazada,Date mới Kem nền Vichy 50ml,974000,843000,Giảm 15k cho đơn từ 150k,2026-07-05 09:07:35
SCRAPE-0686,2916101637924,Shopee,Kem nền Vichy 50ml Giá sỉ,992000,712000,Giảm 50K đơn 300K,2026-07-05 17:39:10
SCRAPE-0687,2916101637924,Shopee,Kem nền Vichy 50ml Giá sỉ,823000,673000,Hoàn xu 10%,2026-06-30 02:53:47
SCRAPE-0688,8545995985256,Shopee,Kem nền Hada Labo 150g Date mới,228000,225000,Giảm 50K đơn 300K,2026-06-30 15:14:34
SCRAPE-0689,8545995985256,TikTok Shop,Kem nền Hada Labo 150g Chính hãng,242000,238000,Hoàn xu 10%,2026-07-05 03:09:54
SCRAPE-0690,8545995985256,GrabMart,Auth 100% Kem nền Hada Labo 150g,212000,178000,,2026-07-05 08:02:23
SCRAPE-0691,8545995985256,Lazada,Date mới Kem nền Hada Labo 150g,231000,205000,Giảm 15k cho đơn từ 150k,2026-07-03 00:27:14
SCRAPE-0692,5374144832906,Shopee,Kem nền Vichy 150g [Freeship],763000,534000,Freeship extra,2026-07-05 15:00:17
SCRAPE-0693,5374144832906,TikTok Shop,Giá sỉ Kem nền Vichy 150g,685000,539000,Hoàn xu 10%,2026-07-03 14:12:14
SCRAPE-0694,5374144832906,GrabMart,Kem nền Vichy 150g Auth 100%,650000,484000,,2026-07-03 22:24:23
SCRAPE-0695,5374144832906,Lazada,Kem nền Vichy 150g Giá sỉ,682000,518000,Freeship extra,2026-06-30 19:21:22
SCRAPE-0696,8346574647345,TikTok Shop,Date mới Dầu gội Vichy 500ml,448000,398000,,2026-07-04 14:12:18
SCRAPE-0697,8346574647345,Lazada,Dầu gội Vichy 500ml Giá sỉ,545000,450000,Hoàn xu 10%,2026-07-04 15:00:47
SCRAPE-0698,8346574647345,GrabMart,Dầu gội Vichy 500ml Auth 100%,533000,428000,,2026-06-30 02:39:19
SCRAPE-0699,8346574647345,Shopee,[Freeship] Dầu gội Vichy 500ml,506000,457000,Hoàn xu 10%,2026-07-01 17:10:31
SCRAPE-0700,8346574647345,TikTok Shop,Dầu gội Vichy 500ml Chính hãng,565000,428000,,2026-07-04 20:58:17
SCRAPE-0701,4094770798793,TikTok Shop,Kem nền Cetaphil 50ml Chính hãng,373000,354000,Freeship extra,2026-06-30 21:29:21
SCRAPE-0702,4094770798793,Lazada,Kem nền Cetaphil 50ml Giá sỉ,408000,351000,Giảm 50K đơn 300K,2026-07-05 13:47:55
SCRAPE-0703,4094770798793,Lazada,[Freeship] Kem nền Cetaphil 50ml,405000,381000,Freeship extra,2026-06-30 13:14:02
SCRAPE-0704,2925495105870,Shopee,Nước tẩy trang La Roche-Posay 500ml Chính hãng,65000,57000,,2026-07-03 19:39:07
SCRAPE-0705,2925495105870,Shopee,Nước tẩy trang La Roche-Posay 500ml Giá sỉ,64000,61000,Giảm 50K đơn 300K,2026-07-04 01:10:52
SCRAPE-0706,2925495105870,TikTok Shop,Chính hãng Nước tẩy trang La Roche-Posay 500ml,59000,51000,,2026-06-29 21:17:46
SCRAPE-0707,2925495105870,TikTok Shop,Nước tẩy trang La Roche-Posay 500ml [Freeship],64000,48000,Hoàn xu 10%,2026-06-28 22:55:35
SCRAPE-0708,2925495105870,Lazada,Nước tẩy trang La Roche-Posay 500ml [Freeship],57000,51000,Giảm 15k cho đơn từ 150k,2026-07-04 05:37:38
SCRAPE-0709,4511372005572,TikTok Shop,Auth 100% Kem chống nắng Garnier 100ml,1050000,795000,Giảm 50K đơn 300K,2026-07-02 05:46:20
SCRAPE-0710,4511372005572,GrabMart,Kem chống nắng Garnier 100ml Date mới,1074000,928000,Freeship extra,2026-06-30 08:42:48
SCRAPE-0711,4511372005572,Shopee,Giá sỉ Kem chống nắng Garnier 100ml,1028000,956000,Hoàn xu 10%,2026-06-30 22:36:40
SCRAPE-0712,4511372005572,GrabMart,Giá sỉ Kem chống nắng Garnier 100ml,1118000,862000,Freeship extra,2026-07-01 13:23:56
SCRAPE-0713,4511372005572,TikTok Shop,Chính hãng Kem chống nắng Garnier 100ml,1298000,1075000,,2026-06-29 18:06:07
SCRAPE-0714,7143852729195,Lazada,Sữa tắm La Roche-Posay 500ml [Freeship],1230000,907000,Hoàn xu 10%,2026-07-04 05:21:44
SCRAPE-0715,7143852729195,Lazada,[Freeship] Sữa tắm La Roche-Posay 500ml,1179000,969000,Hoàn xu 10%,2026-07-03 15:51:40
SCRAPE-0716,7143852729195,Shopee,Giá sỉ Sữa tắm La Roche-Posay 500ml,1178000,848000,Freeship extra,2026-07-03 20:32:30
SCRAPE-0717,7143852729195,TikTok Shop,Sữa tắm La Roche-Posay 500ml Giá sỉ,1162000,1014000,Freeship extra,2026-07-01 00:08:48
SCRAPE-0718,7143852729195,TikTok Shop,Date mới Sữa tắm La Roche-Posay 500ml,1422000,1089000,Giảm 15k cho đơn từ 150k,2026-07-02 13:01:17
SCRAPE-0719,608665853546,GrabMart,Chính hãng Kem chống nắng Vichy 30ml,1147000,915000,Giảm 50K đơn 300K,2026-07-02 11:52:24
SCRAPE-0720,608665853546,Lazada,Kem chống nắng Vichy 30ml Date mới,1263000,1043000,Hoàn xu 10%,2026-07-04 14:56:43
SCRAPE-0721,608665853546,GrabMart,Date mới Kem chống nắng Vichy 30ml,1436000,1113000,Hoàn xu 10%,2026-07-01 05:08:19
SCRAPE-0722,410668899609,GrabMart,Serum Maybelline 250ml Auth 100%,1362000,1078000,Giảm 15k cho đơn từ 150k,2026-06-29 09:26:16
SCRAPE-0723,410668899609,GrabMart,[Freeship] Serum Maybelline 250ml,1320000,1195000,Giảm 50K đơn 300K,2026-07-03 06:40:23
SCRAPE-0724,410668899609,Shopee,Serum Maybelline 250ml Date mới,1119000,813000,Giảm 15k cho đơn từ 150k,2026-07-05 06:50:56
SCRAPE-0725,410668899609,GrabMart,Giá sỉ Serum Maybelline 250ml,1131000,824000,Giảm 15k cho đơn từ 150k,2026-06-30 14:37:07
SCRAPE-0726,8671924978627,Lazada,Mặt nạ Maybelline 100ml Auth 100%,126000,96000,Giảm 15k cho đơn từ 150k,2026-06-29 19:34:03
SCRAPE-0727,8671924978627,Shopee,Mặt nạ Maybelline 100ml Giá sỉ,152000,114000,Giảm 15k cho đơn từ 150k,2026-06-30 18:03:04
SCRAPE-0728,8671924978627,Lazada,Chính hãng Mặt nạ Maybelline 100ml,151000,110000,,2026-07-04 02:54:26
SCRAPE-0729,2994920893129,TikTok Shop,[Freeship] Toner CeraVe 250ml,732000,682000,,2026-07-04 19:07:12
SCRAPE-0730,2994920893129,GrabMart,Auth 100% Toner CeraVe 250ml,827000,789000,Freeship extra,2026-07-02 17:55:51
SCRAPE-0731,2994920893129,GrabMart,Chính hãng Toner CeraVe 250ml,723000,641000,,2026-07-02 01:17:00
SCRAPE-0732,2994920893129,Shopee,Toner CeraVe 250ml Auth 100%,782000,761000,Hoàn xu 10%,2026-07-02 18:23:56
SCRAPE-0733,6071630122021,TikTok Shop,Kem nền Vichy 100ml Auth 100%,90000,72000,Giảm 15k cho đơn từ 150k,2026-07-05 01:24:16
SCRAPE-0734,6071630122021,GrabMart,Kem nền Vichy 100ml Chính hãng,101000,95000,Giảm 50K đơn 300K,2026-06-29 17:00:09
SCRAPE-0735,6071630122021,Shopee,Kem nền Vichy 100ml Chính hãng,87000,82000,Hoàn xu 10%,2026-06-29 22:39:40
SCRAPE-0736,6071630122021,Lazada,Kem nền Vichy 100ml Auth 100%,115000,105000,Giảm 15k cho đơn từ 150k,2026-07-02 00:42:23
SCRAPE-0737,6071630122021,Shopee,Kem nền Vichy 100ml Chính hãng,105000,95000,,2026-07-04 22:06:27
SCRAPE-0738,8195448198330,GrabMart,Sữa rửa mặt CeraVe 50ml Date mới,1005000,887000,Giảm 15k cho đơn từ 150k,2026-07-01 23:02:19
SCRAPE-0739,8195448198330,TikTok Shop,Sữa rửa mặt CeraVe 50ml Chính hãng,1053000,799000,,2026-06-29 05:14:33
SCRAPE-0740,8195448198330,Lazada,Sữa rửa mặt CeraVe 50ml Date mới,959000,840000,Freeship extra,2026-06-28 23:00:00
SCRAPE-0741,8195448198330,GrabMart,[Freeship] Sữa rửa mặt CeraVe 50ml,936000,797000,Giảm 15k cho đơn từ 150k,2026-07-03 08:01:05
SCRAPE-0742,8195448198330,GrabMart,Sữa rửa mặt CeraVe 50ml Chính hãng,841000,739000,Freeship extra,2026-07-01 09:27:58
SCRAPE-0743,3062098220228,Lazada,Mặt nạ La Roche-Posay 500ml Date mới,256000,190000,,2026-07-05 04:17:59
SCRAPE-0744,3062098220228,TikTok Shop,Date mới Mặt nạ La Roche-Posay 500ml,256000,205000,Giảm 50K đơn 300K,2026-07-05 07:58:48
SCRAPE-0745,3062098220228,Shopee,Mặt nạ La Roche-Posay 500ml Giá sỉ,242000,171000,,2026-07-03 00:30:57
SCRAPE-0746,3062098220228,GrabMart,Mặt nạ La Roche-Posay 500ml Chính hãng,252000,206000,Hoàn xu 10%,2026-07-04 05:17:42
SCRAPE-0747,3062098220228,Shopee,Auth 100% Mặt nạ La Roche-Posay 500ml,238000,191000,Hoàn xu 10%,2026-07-04 06:49:12
